Node ID (sub-cluster),Relationship,Node ID (cluster)
3889,SUBTYPE,21
3889,SUBTYPE,4899
3889,SUBTYPE,76509
3889,SUBTYPE,9831
3889,SUBTYPE,2000
3889,SUBTYPE,6563
3889,SUBTYPE,79980
3889,SUBTYPE,5715
3889,SUBTYPE,71731
3889,SUBTYPE,76244
3889,SUBTYPE,73432
3889,SUBTYPE,67560
3889,SUBTYPE,4437
3889,SUBTYPE,79415
3889,SUBTYPE,73275
3889,SUBTYPE,7695
3889,SUBTYPE,8902
3889,SUBTYPE,3929
3889,SUBTYPE,523
3889,SUBTYPE,74231
3889,SUBTYPE,72618
3889,SUBTYPE,5352
3889,SUBTYPE,85
3889,SUBTYPE,68685
3889,SUBTYPE,72095
3889,SUBTYPE,14810
3889,SUBTYPE,6546
3889,SUBTYPE,9807
3889,SUBTYPE,76560
3889,SUBTYPE,80670
3889,SUBTYPE,69361
3889,SUBTYPE,77360
3889,SUBTYPE,68612
3889,SUBTYPE,81523
3889,SUBTYPE,80451
3889,SUBTYPE,5315
3889,SUBTYPE,71331
3889,SUBTYPE,70257
3889,SUBTYPE,8901
3889,SUBTYPE,76077
3889,SUBTYPE,67735
3889,SUBTYPE,76284
3889,SUBTYPE,8337
3889,SUBTYPE,67388
3889,SUBTYPE,68826
3889,SUBTYPE,471
3889,SUBTYPE,4094
3889,SUBTYPE,78780
3889,SUBTYPE,11097
3889,SUBTYPE,4468
3889,SUBTYPE,14194
3889,SUBTYPE,68922
3889,SUBTYPE,78350
3889,SUBTYPE,78597
3889,SUBTYPE,72063
3889,SUBTYPE,73910
3889,SUBTYPE,70287
3889,SUBTYPE,67132
3889,SUBTYPE,11841
3889,SUBTYPE,79820
3889,SUBTYPE,2661
3889,SUBTYPE,6510
3889,SUBTYPE,917
3889,SUBTYPE,13315
3889,SUBTYPE,12865
3889,SUBTYPE,68495
3889,SUBTYPE,76824
2384,SUBTYPE,13480
2384,SUBTYPE,3889
2384,SUBTYPE,9675
2384,SUBTYPE,4367
2384,SUBTYPE,80358
2384,SUBTYPE,76745
2384,SUBTYPE,75283
2384,SUBTYPE,7342
2384,SUBTYPE,3035
2384,SUBTYPE,4977
2384,SUBTYPE,75953
2384,SUBTYPE,11080
2384,SUBTYPE,2845
2384,SUBTYPE,3595
2384,SUBTYPE,1971
2384,SUBTYPE,81788
2384,SUBTYPE,67316
2384,SUBTYPE,69099
2384,SUBTYPE,79670
2384,SUBTYPE,80501
2384,SUBTYPE,77239
2384,SUBTYPE,70500
2384,SUBTYPE,14415
2384,SUBTYPE,80411
2384,SUBTYPE,71120
2384,SUBTYPE,241
2384,SUBTYPE,78466
2384,SUBTYPE,8237
2384,SUBTYPE,80515
2384,SUBTYPE,12323
2384,SUBTYPE,592
2384,SUBTYPE,81828
2384,SUBTYPE,72102
2384,SUBTYPE,11532
2384,SUBTYPE,70051
2384,SUBTYPE,75641
2384,SUBTYPE,77030
2384,SUBTYPE,71848
2384,SUBTYPE,73018
2384,SUBTYPE,80771
2384,SUBTYPE,70777
2384,SUBTYPE,6336
2384,SUBTYPE,74636
2384,SUBTYPE,75453
2384,SUBTYPE,6776
2384,SUBTYPE,76306
2384,SUBTYPE,78085
2384,SUBTYPE,6017
2384,SUBTYPE,8222
2384,SUBTYPE,1647
2384,SUBTYPE,1258
2384,SUBTYPE,14142
2384,SUBTYPE,14640
2384,SUBTYPE,70431
2384,SUBTYPE,79334
2384,SUBTYPE,79818
2384,SUBTYPE,6940
2384,SUBTYPE,6864
2384,SUBTYPE,79173
2384,SUBTYPE,13292
2384,SUBTYPE,69909
2384,SUBTYPE,12632
2384,SUBTYPE,10937
2384,SUBTYPE,72359
2384,SUBTYPE,1337
2384,SUBTYPE,13096
2384,SUBTYPE,6552
2384,SUBTYPE,12489
2384,SUBTYPE,80178
2384,SUBTYPE,67270
2384,SUBTYPE,7138
2384,SUBTYPE,5696
2384,SUBTYPE,79460
2384,SUBTYPE,9672
2384,SUBTYPE,75606
2384,SUBTYPE,9792
2384,SUBTYPE,80803
2384,SUBTYPE,6978
2384,SUBTYPE,67949
2384,SUBTYPE,2260
2384,SUBTYPE,81779
2384,SUBTYPE,9106
2384,SUBTYPE,71033
2384,SUBTYPE,12830
2384,SUBTYPE,5988
2384,SUBTYPE,2818
2384,SUBTYPE,13295
2384,SUBTYPE,14982
2384,SUBTYPE,76639
2384,SUBTYPE,6685
2384,SUBTYPE,3357
2384,SUBTYPE,80987
2384,SUBTYPE,76140
2384,SUBTYPE,77585
2384,SUBTYPE,76635
2384,SUBTYPE,79878
2384,SUBTYPE,12194
2384,SUBTYPE,12885
2384,SUBTYPE,81855
2384,SUBTYPE,72787
2384,SUBTYPE,3328
2384,SUBTYPE,7085
2384,SUBTYPE,10694
2384,SUBTYPE,6501
2384,SUBTYPE,81403
2384,SUBTYPE,69357
2384,SUBTYPE,71525
2384,SUBTYPE,12252
2384,SUBTYPE,6902
2384,SUBTYPE,80696
2384,SUBTYPE,80016
2384,SUBTYPE,69223
2384,SUBTYPE,77526
2384,SUBTYPE,72179
2384,SUBTYPE,394
2384,SUBTYPE,79266
2384,SUBTYPE,6519
2384,SUBTYPE,3579
2384,SUBTYPE,3398
2384,SUBTYPE,75434
2384,SUBTYPE,1672
2384,SUBTYPE,6435
2384,SUBTYPE,72884
2384,SUBTYPE,8698
2384,SUBTYPE,71878
2384,SUBTYPE,72159
2384,SUBTYPE,73823
2384,SUBTYPE,74234
2384,SUBTYPE,220
2384,SUBTYPE,81766
2384,SUBTYPE,4484
2384,SUBTYPE,81583
2384,SUBTYPE,384
2384,SUBTYPE,2356
2384,SUBTYPE,2670
2384,SUBTYPE,12317
2384,SUBTYPE,13477
2384,SUBTYPE,13226
2384,SUBTYPE,4583
2384,SUBTYPE,5846
2384,SUBTYPE,5813
2384,SUBTYPE,4652
2384,SUBTYPE,69928
2384,SUBTYPE,81497
2384,SUBTYPE,3567
2384,SUBTYPE,11772
2384,SUBTYPE,70210
2384,SUBTYPE,69059
2384,SUBTYPE,67322
2384,SUBTYPE,81438
2384,SUBTYPE,68013
2384,SUBTYPE,9097
2384,SUBTYPE,11489
2384,SUBTYPE,81067
2384,SUBTYPE,69949
2384,SUBTYPE,0
2384,SUBTYPE,78288
2384,SUBTYPE,76877
2384,SUBTYPE,76053
2384,SUBTYPE,6708
2384,SUBTYPE,4053
2384,SUBTYPE,70519
2384,SUBTYPE,77794
2384,SUBTYPE,78277
2384,SUBTYPE,76660
2384,SUBTYPE,78066
2384,SUBTYPE,1360
2384,SUBTYPE,2706
2384,SUBTYPE,11566
2384,SUBTYPE,3927
2384,SUBTYPE,72125
2384,SUBTYPE,80009
2384,SUBTYPE,8910
2384,SUBTYPE,575
2384,SUBTYPE,76031
2384,SUBTYPE,67774
2384,SUBTYPE,2455
2384,SUBTYPE,7700
2384,SUBTYPE,72089
2384,SUBTYPE,759
2384,SUBTYPE,11440
2384,SUBTYPE,81448
2384,SUBTYPE,68042
2384,SUBTYPE,80323
2384,SUBTYPE,8880
2384,SUBTYPE,7213
2384,SUBTYPE,75038
2384,SUBTYPE,2190
2384,SUBTYPE,70877
2384,SUBTYPE,70768
2384,SUBTYPE,1362
2384,SUBTYPE,12288
2384,SUBTYPE,72242
2384,SUBTYPE,4943
2384,SUBTYPE,74566
2384,SUBTYPE,4853
2384,SUBTYPE,70459
2384,SUBTYPE,7570
2384,SUBTYPE,73435
2384,SUBTYPE,70219
2384,SUBTYPE,75083
2384,SUBTYPE,77155
2384,SUBTYPE,9695
2384,SUBTYPE,73778
2384,SUBTYPE,74512
2384,SUBTYPE,80413
2384,SUBTYPE,715
2384,SUBTYPE,76017
2384,SUBTYPE,73004
2384,SUBTYPE,77532
2384,SUBTYPE,11495
2384,SUBTYPE,9934
2384,SUBTYPE,2442
2384,SUBTYPE,11451
2384,SUBTYPE,70472
2384,SUBTYPE,70669
2384,SUBTYPE,5328
2384,SUBTYPE,3456
2384,SUBTYPE,72634
2384,SUBTYPE,77768
2384,SUBTYPE,1865
2384,SUBTYPE,69764
2384,SUBTYPE,1021
2384,SUBTYPE,71302
2384,SUBTYPE,7107
2384,SUBTYPE,11021
2384,SUBTYPE,2929
2384,SUBTYPE,5831
2384,SUBTYPE,74486
2384,SUBTYPE,881
2384,SUBTYPE,74206
2384,SUBTYPE,75688
2384,SUBTYPE,76363
2384,SUBTYPE,5461
2384,SUBTYPE,73912
2384,SUBTYPE,6570
2384,SUBTYPE,72314
2384,SUBTYPE,633
2384,SUBTYPE,3902
2384,SUBTYPE,79165
2384,SUBTYPE,9679
2384,SUBTYPE,73804
2384,SUBTYPE,68995
2384,SUBTYPE,12294
2384,SUBTYPE,81688
2384,SUBTYPE,7234
2384,SUBTYPE,78324
2384,SUBTYPE,77202
2384,SUBTYPE,3525
2384,SUBTYPE,6332
2384,SUBTYPE,10956
2384,SUBTYPE,81205
2384,SUBTYPE,2200
2384,SUBTYPE,70122
2384,SUBTYPE,2031
2384,SUBTYPE,5133
2384,SUBTYPE,70064
2384,SUBTYPE,11529
2384,SUBTYPE,262
2384,SUBTYPE,71139
2384,SUBTYPE,2529
2384,SUBTYPE,8132
2384,SUBTYPE,6619
2384,SUBTYPE,76145
2384,SUBTYPE,68336
2384,SUBTYPE,13850
2384,SUBTYPE,10037
2384,SUBTYPE,8739
2384,SUBTYPE,67390
2384,SUBTYPE,78740
2384,SUBTYPE,13339
2384,SUBTYPE,13154
2384,SUBTYPE,78550
2384,SUBTYPE,72936
2384,SUBTYPE,5666
2384,SUBTYPE,72963
2384,SUBTYPE,67743
2384,SUBTYPE,12551
2384,SUBTYPE,79145
2384,SUBTYPE,70926
2384,SUBTYPE,76612
2384,SUBTYPE,14812
2384,SUBTYPE,4428
2384,SUBTYPE,12592
2384,SUBTYPE,8488
2384,SUBTYPE,7897
2384,SUBTYPE,73975
2384,SUBTYPE,13443
2384,SUBTYPE,8899
2384,SUBTYPE,10283
2384,SUBTYPE,13438
2384,SUBTYPE,6518
2384,SUBTYPE,81069
2384,SUBTYPE,14602
2384,SUBTYPE,81111
2384,SUBTYPE,21
2384,SUBTYPE,4899
2384,SUBTYPE,76509
2384,SUBTYPE,9831
2384,SUBTYPE,2000
2384,SUBTYPE,6563
2384,SUBTYPE,79980
2384,SUBTYPE,5715
2384,SUBTYPE,71731
2384,SUBTYPE,76244
2384,SUBTYPE,73432
2384,SUBTYPE,67560
2384,SUBTYPE,4437
2384,SUBTYPE,79415
2384,SUBTYPE,73275
2384,SUBTYPE,7695
2384,SUBTYPE,8902
2384,SUBTYPE,3929
2384,SUBTYPE,523
2384,SUBTYPE,74231
2384,SUBTYPE,72618
2384,SUBTYPE,5352
2384,SUBTYPE,85
2384,SUBTYPE,68685
2384,SUBTYPE,72095
2384,SUBTYPE,14810
2384,SUBTYPE,6546
2384,SUBTYPE,9807
2384,SUBTYPE,76560
2384,SUBTYPE,80670
2384,SUBTYPE,69361
2384,SUBTYPE,77360
2384,SUBTYPE,68612
2384,SUBTYPE,81523
2384,SUBTYPE,80451
2384,SUBTYPE,5315
2384,SUBTYPE,71331
2384,SUBTYPE,70257
2384,SUBTYPE,8901
2384,SUBTYPE,76077
2384,SUBTYPE,67735
2384,SUBTYPE,76284
2384,SUBTYPE,8337
2384,SUBTYPE,67388
2384,SUBTYPE,68826
2384,SUBTYPE,471
2384,SUBTYPE,4094
2384,SUBTYPE,78780
2384,SUBTYPE,11097
2384,SUBTYPE,4468
2384,SUBTYPE,14194
2384,SUBTYPE,68922
2384,SUBTYPE,78350
2384,SUBTYPE,78597
2384,SUBTYPE,72063
2384,SUBTYPE,73910
2384,SUBTYPE,70287
2384,SUBTYPE,67132
2384,SUBTYPE,11841
2384,SUBTYPE,79820
2384,SUBTYPE,2661
2384,SUBTYPE,6510
2384,SUBTYPE,917
2384,SUBTYPE,13315
2384,SUBTYPE,12865
2384,SUBTYPE,68495
2384,SUBTYPE,76824
9675,SUBTYPE,13480
9675,SUBTYPE,3889
9675,SUBTYPE,2384
9675,SUBTYPE,4367
9675,SUBTYPE,80358
9675,SUBTYPE,76745
9675,SUBTYPE,75283
9675,SUBTYPE,7342
9675,SUBTYPE,3035
9675,SUBTYPE,4977
9675,SUBTYPE,75953
9675,SUBTYPE,11080
9675,SUBTYPE,2845
9675,SUBTYPE,3595
9675,SUBTYPE,1971
9675,SUBTYPE,81788
9675,SUBTYPE,67316
9675,SUBTYPE,69099
9675,SUBTYPE,79670
9675,SUBTYPE,80501
9675,SUBTYPE,77239
9675,SUBTYPE,70500
9675,SUBTYPE,14415
9675,SUBTYPE,80411
9675,SUBTYPE,71120
9675,SUBTYPE,241
9675,SUBTYPE,78466
9675,SUBTYPE,8237
9675,SUBTYPE,80515
9675,SUBTYPE,12323
9675,SUBTYPE,592
9675,SUBTYPE,81828
9675,SUBTYPE,72102
9675,SUBTYPE,11532
9675,SUBTYPE,70051
9675,SUBTYPE,75641
9675,SUBTYPE,77030
9675,SUBTYPE,71848
9675,SUBTYPE,73018
9675,SUBTYPE,80771
9675,SUBTYPE,70777
9675,SUBTYPE,6336
9675,SUBTYPE,74636
9675,SUBTYPE,75453
9675,SUBTYPE,6776
9675,SUBTYPE,76306
9675,SUBTYPE,78085
9675,SUBTYPE,6017
9675,SUBTYPE,8222
9675,SUBTYPE,1647
9675,SUBTYPE,1258
9675,SUBTYPE,14142
9675,SUBTYPE,14640
9675,SUBTYPE,70431
9675,SUBTYPE,79334
9675,SUBTYPE,79818
9675,SUBTYPE,6940
9675,SUBTYPE,6864
9675,SUBTYPE,79173
9675,SUBTYPE,13292
9675,SUBTYPE,69909
9675,SUBTYPE,12632
9675,SUBTYPE,10937
9675,SUBTYPE,72359
9675,SUBTYPE,1337
9675,SUBTYPE,13096
9675,SUBTYPE,6552
9675,SUBTYPE,12489
9675,SUBTYPE,80178
9675,SUBTYPE,67270
9675,SUBTYPE,7138
9675,SUBTYPE,5696
9675,SUBTYPE,79460
9675,SUBTYPE,9672
9675,SUBTYPE,75606
9675,SUBTYPE,9792
9675,SUBTYPE,80803
9675,SUBTYPE,6978
9675,SUBTYPE,67949
9675,SUBTYPE,2260
9675,SUBTYPE,81779
9675,SUBTYPE,9106
9675,SUBTYPE,71033
9675,SUBTYPE,12830
9675,SUBTYPE,5988
9675,SUBTYPE,2818
9675,SUBTYPE,13295
9675,SUBTYPE,14982
9675,SUBTYPE,76639
9675,SUBTYPE,6685
9675,SUBTYPE,3357
9675,SUBTYPE,80987
9675,SUBTYPE,76140
9675,SUBTYPE,77585
9675,SUBTYPE,76635
9675,SUBTYPE,79878
9675,SUBTYPE,12194
9675,SUBTYPE,12885
9675,SUBTYPE,81855
9675,SUBTYPE,72787
9675,SUBTYPE,3328
9675,SUBTYPE,7085
9675,SUBTYPE,10694
9675,SUBTYPE,6501
9675,SUBTYPE,81403
9675,SUBTYPE,69357
9675,SUBTYPE,71525
9675,SUBTYPE,12252
9675,SUBTYPE,6902
9675,SUBTYPE,80696
9675,SUBTYPE,80016
9675,SUBTYPE,69223
9675,SUBTYPE,77526
9675,SUBTYPE,72179
9675,SUBTYPE,394
9675,SUBTYPE,79266
9675,SUBTYPE,6519
9675,SUBTYPE,3579
9675,SUBTYPE,3398
9675,SUBTYPE,75434
9675,SUBTYPE,1672
9675,SUBTYPE,6435
9675,SUBTYPE,72884
9675,SUBTYPE,8698
9675,SUBTYPE,71878
9675,SUBTYPE,72159
9675,SUBTYPE,73823
9675,SUBTYPE,74234
9675,SUBTYPE,220
9675,SUBTYPE,81766
9675,SUBTYPE,4484
9675,SUBTYPE,81583
9675,SUBTYPE,384
9675,SUBTYPE,2356
9675,SUBTYPE,2670
9675,SUBTYPE,12317
9675,SUBTYPE,13477
9675,SUBTYPE,13226
9675,SUBTYPE,4583
9675,SUBTYPE,5846
9675,SUBTYPE,5813
9675,SUBTYPE,4652
9675,SUBTYPE,69928
9675,SUBTYPE,81497
9675,SUBTYPE,3567
9675,SUBTYPE,11772
9675,SUBTYPE,70210
9675,SUBTYPE,69059
9675,SUBTYPE,67322
9675,SUBTYPE,81438
9675,SUBTYPE,68013
9675,SUBTYPE,9097
9675,SUBTYPE,11489
9675,SUBTYPE,81067
9675,SUBTYPE,69949
9675,SUBTYPE,0
9675,SUBTYPE,78288
9675,SUBTYPE,76877
9675,SUBTYPE,76053
9675,SUBTYPE,6708
9675,SUBTYPE,4053
9675,SUBTYPE,70519
9675,SUBTYPE,77794
9675,SUBTYPE,78277
9675,SUBTYPE,76660
9675,SUBTYPE,78066
9675,SUBTYPE,1360
9675,SUBTYPE,2706
9675,SUBTYPE,11566
9675,SUBTYPE,3927
9675,SUBTYPE,72125
9675,SUBTYPE,80009
9675,SUBTYPE,8910
9675,SUBTYPE,575
9675,SUBTYPE,76031
9675,SUBTYPE,67774
9675,SUBTYPE,2455
9675,SUBTYPE,7700
9675,SUBTYPE,72089
9675,SUBTYPE,759
9675,SUBTYPE,11440
9675,SUBTYPE,81448
9675,SUBTYPE,68042
9675,SUBTYPE,80323
9675,SUBTYPE,8880
9675,SUBTYPE,7213
9675,SUBTYPE,75038
9675,SUBTYPE,2190
9675,SUBTYPE,70877
9675,SUBTYPE,70768
9675,SUBTYPE,1362
9675,SUBTYPE,12288
9675,SUBTYPE,72242
9675,SUBTYPE,4943
9675,SUBTYPE,74566
9675,SUBTYPE,4853
9675,SUBTYPE,70459
9675,SUBTYPE,7570
9675,SUBTYPE,73435
9675,SUBTYPE,70219
9675,SUBTYPE,75083
9675,SUBTYPE,77155
9675,SUBTYPE,9695
9675,SUBTYPE,73778
9675,SUBTYPE,74512
9675,SUBTYPE,80413
9675,SUBTYPE,715
9675,SUBTYPE,76017
9675,SUBTYPE,73004
9675,SUBTYPE,77532
9675,SUBTYPE,11495
9675,SUBTYPE,9934
9675,SUBTYPE,2442
9675,SUBTYPE,11451
9675,SUBTYPE,70472
9675,SUBTYPE,70669
9675,SUBTYPE,5328
9675,SUBTYPE,3456
9675,SUBTYPE,72634
9675,SUBTYPE,77768
9675,SUBTYPE,1865
9675,SUBTYPE,69764
9675,SUBTYPE,1021
9675,SUBTYPE,71302
9675,SUBTYPE,7107
9675,SUBTYPE,11021
9675,SUBTYPE,2929
9675,SUBTYPE,5831
9675,SUBTYPE,74486
9675,SUBTYPE,881
9675,SUBTYPE,74206
9675,SUBTYPE,75688
9675,SUBTYPE,76363
9675,SUBTYPE,5461
9675,SUBTYPE,73912
9675,SUBTYPE,6570
9675,SUBTYPE,72314
9675,SUBTYPE,633
9675,SUBTYPE,3902
9675,SUBTYPE,79165
9675,SUBTYPE,9679
9675,SUBTYPE,73804
9675,SUBTYPE,68995
9675,SUBTYPE,12294
9675,SUBTYPE,81688
9675,SUBTYPE,7234
9675,SUBTYPE,78324
9675,SUBTYPE,77202
9675,SUBTYPE,3525
9675,SUBTYPE,6332
9675,SUBTYPE,10956
9675,SUBTYPE,81205
9675,SUBTYPE,2200
9675,SUBTYPE,70122
9675,SUBTYPE,2031
9675,SUBTYPE,5133
9675,SUBTYPE,70064
9675,SUBTYPE,11529
9675,SUBTYPE,262
9675,SUBTYPE,71139
9675,SUBTYPE,2529
9675,SUBTYPE,8132
9675,SUBTYPE,6619
9675,SUBTYPE,76145
9675,SUBTYPE,68336
9675,SUBTYPE,13850
9675,SUBTYPE,10037
9675,SUBTYPE,8739
9675,SUBTYPE,67390
9675,SUBTYPE,78740
9675,SUBTYPE,13339
9675,SUBTYPE,13154
9675,SUBTYPE,78550
9675,SUBTYPE,72936
9675,SUBTYPE,5666
9675,SUBTYPE,72963
9675,SUBTYPE,67743
9675,SUBTYPE,12551
9675,SUBTYPE,79145
9675,SUBTYPE,70926
9675,SUBTYPE,76612
9675,SUBTYPE,14812
9675,SUBTYPE,4428
9675,SUBTYPE,12592
9675,SUBTYPE,8488
9675,SUBTYPE,7897
9675,SUBTYPE,73975
9675,SUBTYPE,13443
9675,SUBTYPE,8899
9675,SUBTYPE,10283
9675,SUBTYPE,13438
9675,SUBTYPE,6518
9675,SUBTYPE,81069
9675,SUBTYPE,14602
9675,SUBTYPE,81111
9675,SUBTYPE,21
9675,SUBTYPE,4899
9675,SUBTYPE,76509
9675,SUBTYPE,9831
9675,SUBTYPE,2000
9675,SUBTYPE,6563
9675,SUBTYPE,79980
9675,SUBTYPE,5715
9675,SUBTYPE,71731
9675,SUBTYPE,76244
9675,SUBTYPE,73432
9675,SUBTYPE,67560
9675,SUBTYPE,4437
9675,SUBTYPE,79415
9675,SUBTYPE,73275
9675,SUBTYPE,7695
9675,SUBTYPE,8902
9675,SUBTYPE,3929
9675,SUBTYPE,523
9675,SUBTYPE,74231
9675,SUBTYPE,72618
9675,SUBTYPE,5352
9675,SUBTYPE,85
9675,SUBTYPE,68685
9675,SUBTYPE,72095
9675,SUBTYPE,14810
9675,SUBTYPE,6546
9675,SUBTYPE,9807
9675,SUBTYPE,76560
9675,SUBTYPE,80670
9675,SUBTYPE,69361
9675,SUBTYPE,77360
9675,SUBTYPE,68612
9675,SUBTYPE,81523
9675,SUBTYPE,80451
9675,SUBTYPE,5315
9675,SUBTYPE,71331
9675,SUBTYPE,70257
9675,SUBTYPE,8901
9675,SUBTYPE,76077
9675,SUBTYPE,67735
9675,SUBTYPE,76284
9675,SUBTYPE,8337
9675,SUBTYPE,67388
9675,SUBTYPE,68826
9675,SUBTYPE,471
9675,SUBTYPE,4094
9675,SUBTYPE,78780
9675,SUBTYPE,11097
9675,SUBTYPE,4468
9675,SUBTYPE,14194
9675,SUBTYPE,68922
9675,SUBTYPE,78350
9675,SUBTYPE,78597
9675,SUBTYPE,72063
9675,SUBTYPE,73910
9675,SUBTYPE,70287
9675,SUBTYPE,67132
9675,SUBTYPE,11841
9675,SUBTYPE,79820
9675,SUBTYPE,2661
9675,SUBTYPE,6510
9675,SUBTYPE,917
9675,SUBTYPE,13315
9675,SUBTYPE,12865
9675,SUBTYPE,68495
9675,SUBTYPE,76824
4367,SUBTYPE,13480
4367,SUBTYPE,3889
4367,SUBTYPE,2384
4367,SUBTYPE,9675
4367,SUBTYPE,80358
4367,SUBTYPE,76745
4367,SUBTYPE,75283
4367,SUBTYPE,7342
4367,SUBTYPE,3035
4367,SUBTYPE,4977
4367,SUBTYPE,75953
4367,SUBTYPE,11080
4367,SUBTYPE,2845
4367,SUBTYPE,3595
4367,SUBTYPE,1971
4367,SUBTYPE,81788
4367,SUBTYPE,67316
4367,SUBTYPE,69099
4367,SUBTYPE,79670
4367,SUBTYPE,80501
4367,SUBTYPE,77239
4367,SUBTYPE,70500
4367,SUBTYPE,14415
4367,SUBTYPE,80411
4367,SUBTYPE,71120
4367,SUBTYPE,241
4367,SUBTYPE,78466
4367,SUBTYPE,8237
4367,SUBTYPE,80515
4367,SUBTYPE,12323
4367,SUBTYPE,592
4367,SUBTYPE,81828
4367,SUBTYPE,72102
4367,SUBTYPE,11532
4367,SUBTYPE,70051
4367,SUBTYPE,75641
4367,SUBTYPE,77030
4367,SUBTYPE,71848
4367,SUBTYPE,73018
4367,SUBTYPE,80771
4367,SUBTYPE,70777
4367,SUBTYPE,6336
4367,SUBTYPE,74636
4367,SUBTYPE,75453
4367,SUBTYPE,6776
4367,SUBTYPE,76306
4367,SUBTYPE,78085
4367,SUBTYPE,6017
4367,SUBTYPE,8222
4367,SUBTYPE,1647
4367,SUBTYPE,1258
4367,SUBTYPE,14142
4367,SUBTYPE,14640
4367,SUBTYPE,70431
4367,SUBTYPE,79334
4367,SUBTYPE,79818
4367,SUBTYPE,6940
4367,SUBTYPE,6864
4367,SUBTYPE,79173
4367,SUBTYPE,13292
4367,SUBTYPE,69909
4367,SUBTYPE,12632
4367,SUBTYPE,10937
4367,SUBTYPE,72359
4367,SUBTYPE,1337
4367,SUBTYPE,13096
4367,SUBTYPE,6552
4367,SUBTYPE,12489
4367,SUBTYPE,80178
4367,SUBTYPE,67270
4367,SUBTYPE,7138
4367,SUBTYPE,5696
4367,SUBTYPE,79460
4367,SUBTYPE,9672
4367,SUBTYPE,75606
4367,SUBTYPE,9792
4367,SUBTYPE,80803
4367,SUBTYPE,6978
4367,SUBTYPE,67949
4367,SUBTYPE,2260
4367,SUBTYPE,81779
4367,SUBTYPE,9106
4367,SUBTYPE,71033
4367,SUBTYPE,12830
4367,SUBTYPE,5988
4367,SUBTYPE,2818
4367,SUBTYPE,13295
4367,SUBTYPE,14982
4367,SUBTYPE,76639
4367,SUBTYPE,6685
4367,SUBTYPE,3357
4367,SUBTYPE,80987
4367,SUBTYPE,76140
4367,SUBTYPE,77585
4367,SUBTYPE,76635
4367,SUBTYPE,79878
4367,SUBTYPE,12194
4367,SUBTYPE,12885
4367,SUBTYPE,81855
4367,SUBTYPE,72787
4367,SUBTYPE,3328
4367,SUBTYPE,7085
4367,SUBTYPE,10694
4367,SUBTYPE,6501
4367,SUBTYPE,81403
4367,SUBTYPE,69357
4367,SUBTYPE,71525
4367,SUBTYPE,12252
4367,SUBTYPE,6902
4367,SUBTYPE,80696
4367,SUBTYPE,80016
4367,SUBTYPE,69223
4367,SUBTYPE,77526
4367,SUBTYPE,72179
4367,SUBTYPE,394
4367,SUBTYPE,79266
4367,SUBTYPE,6519
4367,SUBTYPE,3579
4367,SUBTYPE,3398
4367,SUBTYPE,75434
4367,SUBTYPE,1672
4367,SUBTYPE,6435
4367,SUBTYPE,72884
4367,SUBTYPE,8698
4367,SUBTYPE,71878
4367,SUBTYPE,72159
4367,SUBTYPE,73823
4367,SUBTYPE,74234
4367,SUBTYPE,220
4367,SUBTYPE,81766
4367,SUBTYPE,4484
4367,SUBTYPE,81583
4367,SUBTYPE,384
4367,SUBTYPE,2356
4367,SUBTYPE,2670
4367,SUBTYPE,12317
4367,SUBTYPE,13477
4367,SUBTYPE,13226
4367,SUBTYPE,4583
4367,SUBTYPE,5846
4367,SUBTYPE,5813
4367,SUBTYPE,4652
4367,SUBTYPE,69928
4367,SUBTYPE,81497
4367,SUBTYPE,3567
4367,SUBTYPE,11772
4367,SUBTYPE,70210
4367,SUBTYPE,69059
4367,SUBTYPE,67322
4367,SUBTYPE,81438
4367,SUBTYPE,68013
4367,SUBTYPE,9097
4367,SUBTYPE,11489
4367,SUBTYPE,81067
4367,SUBTYPE,69949
4367,SUBTYPE,0
4367,SUBTYPE,78288
4367,SUBTYPE,76877
4367,SUBTYPE,76053
4367,SUBTYPE,6708
4367,SUBTYPE,4053
4367,SUBTYPE,70519
4367,SUBTYPE,77794
4367,SUBTYPE,78277
4367,SUBTYPE,76660
4367,SUBTYPE,78066
4367,SUBTYPE,1360
4367,SUBTYPE,2706
4367,SUBTYPE,11566
4367,SUBTYPE,3927
4367,SUBTYPE,72125
4367,SUBTYPE,80009
4367,SUBTYPE,8910
4367,SUBTYPE,575
4367,SUBTYPE,76031
4367,SUBTYPE,67774
4367,SUBTYPE,2455
4367,SUBTYPE,7700
4367,SUBTYPE,72089
4367,SUBTYPE,759
4367,SUBTYPE,11440
4367,SUBTYPE,81448
4367,SUBTYPE,68042
4367,SUBTYPE,80323
4367,SUBTYPE,8880
4367,SUBTYPE,7213
4367,SUBTYPE,75038
4367,SUBTYPE,2190
4367,SUBTYPE,70877
4367,SUBTYPE,70768
4367,SUBTYPE,1362
4367,SUBTYPE,12288
4367,SUBTYPE,72242
4367,SUBTYPE,4943
4367,SUBTYPE,74566
4367,SUBTYPE,4853
4367,SUBTYPE,70459
4367,SUBTYPE,7570
4367,SUBTYPE,73435
4367,SUBTYPE,70219
4367,SUBTYPE,75083
4367,SUBTYPE,77155
4367,SUBTYPE,9695
4367,SUBTYPE,73778
4367,SUBTYPE,74512
4367,SUBTYPE,80413
4367,SUBTYPE,715
4367,SUBTYPE,76017
4367,SUBTYPE,73004
4367,SUBTYPE,77532
